L01 EMG I - 肌電圖
檔案名:  G3-EMGR2-L01
星期五, 三月 23, 2018
08:34:35 下午
秒	EMG	EMG 積分
8.172	-0.0146484	0.0146057
8.174	-0.0238037	0.0146057
8.176	0.045166	0.0150269
8.178	0.010376	0.0148499
8.18	-0.0231934	0.0149109
8.182	-0.0390625	0.0151855
8.184	0.0109863	0.0152405
8.186	0.0183105	0.0152527
8.188	-0.000610352	0.0152161
8.19	-0.00366211	0.0151733
8.192	-0.00427246	0.0151611
8.194	-0.00183105	0.0150879
8.196	0.00610352	0.0150757
8.198	0.0164795	0.0150757
8.2	-0.0244141	0.0152771
8.202	-0.0268555	0.0154175
8.204	0.0164795	0.015509
8.206	0.000610352	0.0153442
8.208	-0.0164795	0.0154114
8.21	-0.00244141	0.0152405
8.212	0.0134277	0.0152283
8.214	0.00549316	0.0152588
8.216	0.0537109	0.0156494
8.218	0.0537109	0.0161621
8.22	-0.0213623	0.0163391
8.222	-0.0152588	0.0163452
8.224	0.0384521	0.0165161
8.226	0.0506592	0.0169006
8.228	-0.00976563	0.0168762
8.23	0.00427246	0.016864
8.232	0.0115967	0.016864
8.234	0.00610352	0.0169067
8.236	0.0177002	0.0169495
8.238	0.00671387	0.0166321
8.24	0.00427246	0.0164429
8.242	0.0366211	0.0166077
8.244	0.020752	0.0167725
8.246	-0.00915527	0.0167786
8.248	-0.0195313	0.0168945
8.25	0.0366211	0.0171875
8.252	0.0415039	0.0172852
8.254	0.0335693	0.0174377
8.256	-0.0134277	0.0173462
8.258	0.0195313	0.0172974
8.26	0.0189209	0.0174072
8.262	0.101318	0.0184021
8.264	-0.0665283	0.0189331
8.266	-0.0408936	0.0190369
8.268	0.032959	0.0190552
8.27	-0.0366211	0.019281
8.272	-0.0262451	0.0193909
8.274	-0.0195313	0.0194763
8.276	-0.022583	0.0195251
8.278	-0.0177002	0.0196716
8.28	-0.000610352	0.0195618
8.282	0.0268555	0.0196106
8.284	0.0158691	0.0196167
8.286	0.0158691	0.0195984
8.288	0.045166	0.0199524
8.29	0.0158691	0.0200256
8.292	0.00976563	0.0200745
8.294	0.012207	0.0198547
8.296	-0.00671387	0.0197205
8.298	-0.0152588	0.0197327
8.3	0.0152588	0.0194946
8.302	-0.0292969	0.0197144
8.304	0.00793457	0.0197205
8.306	0.00488281	0.0193848
8.308	-0.0140381	0.0194275
8.31	0.0140381	0.0192322
8.312	0.0317383	0.0190491
8.314	0.043335	0.0193054
8.316	0.0518799	0.0192749
8.318	-0.0183105	0.0192688
8.32	-0.0213623	0.0194336
8.322	0.0463867	0.0198425
8.324	-0.0012207	0.0198425
8.326	-0.0402832	0.0201904
8.328	0.0109863	0.0201355
8.33	-0.00244141	0.0200439
8.332	-0.0366211	0.0202698
8.334	-0.0164795	0.0204285
8.336	-0.0213623	0.0206116
8.338	-0.0140381	0.020752
8.34	-0.00366211	0.02052
8.342	0.00732422	0.0203796
8.344	0.00915527	0.0203247
8.346	-0.0213623	0.0204651
8.348	-0.010376	0.0202393
8.35	0.0488281	0.0206604
8.352	0.0109863	0.0207642
8.354	-0.00915527	0.0206299
8.356	0.0189209	0.0207764
8.358	0.0164795	0.020813
8.36	-0.0158691	0.0206604
8.362	0.0317383	0.0207764
8.364	0.0115967	0.0208679
8.366	0.043335	0.0211182
8.368	-0.0189209	0.021283
8.37	0.0366211	0.0215271
8.372	-0.00305176	0.0214111
8.374	0.0158691	0.0213318
8.376	-0.00671387	0.0209473
8.378	-0.022583	0.0210693
8.38	-0.032959	0.021167
8.382	-0.010376	0.0208801
8.384	0.00488281	0.0208191
8.386	-0.0299072	0.0209351
8.388	0.0512695	0.0214417
8.39	0.00732422	0.0214783
8.392	0.0115967	0.0215515
8.394	0.0567627	0.0221008
8.396	0.0683594	0.0227234
8.398	0.0427246	0.0229858
8.4	-0.00976563	0.0228394
8.402	-0.0146484	0.0227173
8.404	0.0396729	0.0229492
8.406	-0.00488281	0.0229919
8.408	-0.0537109	0.0233643
8.41	-0.012207	0.0234619
8.412	0.010376	0.0234314
8.414	0.0109863	0.0234863
8.416	0.00793457	0.0230286
8.418	-0.0170898	0.0226624
8.42	-0.00305176	0.0224792
8.422	-0.00305176	0.0223572
8.424	-0.0134277	0.0221069
8.426	-0.00427246	0.0216431
8.428	0.0213623	0.021759
8.43	-0.00183105	0.0217346
8.432	0.00244141	0.0216431
8.434	-0.00549316	0.021637
8.436	0.0238037	0.021698
8.438	0.00549316	0.0216858
8.44	-0.0354004	0.0219971
8.442	-0.0286865	0.0219177
8.444	0.0506592	0.0222168
8.446	-0.0439453	0.0225647
8.448	0.012207	0.0224915
8.45	-0.0134277	0.0222595
8.452	0.0189209	0.0220337
8.454	0.03479	0.0220459
8.456	0.0897217	0.0228088
8.458	0.0213623	0.0228271
8.46	-0.0366211	0.0230042
8.462	-0.0134277	0.0221252
8.464	0.0115967	0.0215759
8.466	-0.0646973	0.021814
8.468	-0.0012207	0.0214966
8.47	-0.010376	0.0212341
8.472	-0.078125	0.0217529
8.474	-0.00976563	0.0216553
8.476	-0.0109863	0.0215393
8.478	-0.0366211	0.0217285
8.48	0	0.0217224
8.482	-0.0115967	0.0215698
8.484	-0.032959	0.0217407
8.486	-0.0616455	0.0221985
8.488	0.00854492	0.0218323
8.49	0.0213623	0.0218872
8.492	-0.0292969	0.0220825
8.494	-0.0640869	0.0226013
8.496	-0.0189209	0.0227234
8.498	0.0323486	0.0228943
8.5	-0.0177002	0.0229187
8.502	0.0372314	0.022998
8.504	-0.0115967	0.0230347
8.506	-0.0152588	0.0231384
8.508	-0.022583	0.0232239
8.51	0.0158691	0.0232422
8.512	-0.0421143	0.0233459
8.514	0.00183105	0.0229309
8.516	0.0402832	0.0228149
8.518	0.0250244	0.0228821
8.52	0.0482178	0.0231506
8.522	0.0378418	0.0230652
8.524	0.123901	0.024292
8.526	0.0463867	0.024353
8.528	0.0598145	0.0248413
8.53	0.107422	0.0258911
8.532	0.0354004	0.0258789
8.534	-0.0323486	0.0260376
8.536	-0.00488281	0.0258728
8.538	-0.0213623	0.025946
8.54	-0.0396729	0.0263062
8.542	-0.0189209	0.0264221
8.544	0.00793457	0.0264099
8.546	-0.032959	0.0265259
8.548	-0.0634766	0.0270569
8.55	-0.00610352	0.0266296
8.552	-0.0311279	0.0268311
8.554	-0.0494385	0.0272339
8.556	-0.0299072	0.0273438
8.558	-0.0128174	0.0273071
8.56	0.0177002	0.0273254
8.562	0.00183105	0.0270264
8.564	-0.00488281	0.0269592
8.566	-0.0439453	0.0269653
8.568	0.0274658	0.0270508
8.57	0.0714111	0.0273987
8.572	0.065918	0.0280273
8.574	-0.00488281	0.0279175
8.576	-0.0585938	0.0284363
8.578	0.0421143	0.0286316
8.58	0.0701904	0.0290039
8.582	-0.00671387	0.0289673
8.584	0.0708008	0.0296265
8.586	-0.0140381	0.0294678
8.588	-0.00671387	0.0290222
8.59	0.0396729	0.0293457
8.592	0.00488281	0.0292786
8.594	0.0170898	0.0288818
8.596	-0.00427246	0.028241
8.598	0.0012207	0.0278259
8.6	0.0488281	0.0282166
8.602	0.0439453	0.0285095
8.604	0.0604248	0.028717
8.606	0.012207	0.0287903
8.608	0.0640869	0.028894
8.61	0.0689697	0.0294617
8.612	0.00244141	0.0293823
8.614	0.0201416	0.0294739
8.616	0.0286865	0.0296814
8.618	0.0268555	0.0297791
8.62	0.043335	0.0301819
8.622	-0.0140381	0.0302917
8.624	0.0280762	0.0304382
8.626	0.0756836	0.0311523
8.628	0.0976563	0.0319153
8.63	0.0994873	0.0328918
8.632	0.0384521	0.033252
8.634	0.065918	0.0338562
8.636	0.020752	0.0338257
8.638	0.000610352	0.0337769
8.64	-0.0164795	0.0335876
8.642	-0.0463867	0.0337646
8.644	-0.0946045	0.0342041
8.646	-0.0952148	0.0347168
8.648	-0.0970459	0.0355652
8.65	-0.0579834	0.0360107
8.652	0	0.0358215
8.654	-0.0537109	0.0360107
8.656	-0.0909424	0.0360229
8.658	0.0311279	0.0361206
8.66	0.0909424	0.0366638
8.662	0.0415039	0.0369446
8.664	0.0732422	0.037561
8.666	0.03479	0.037262
8.668	0.0592041	0.0378418
8.67	0.0720215	0.0384583
8.672	0.0402832	0.0380798
8.674	0.0579834	0.038562
8.676	0.0976563	0.0394287
8.678	-0.00854492	0.0391479
8.68	0.00305176	0.0391785
8.682	-0.0415039	0.0394775
8.684	-0.065918	0.0398071
8.686	0.00427246	0.0392334
8.688	-0.125732	0.0404053
8.69	-0.109863	0.0412903
8.692	-0.0921631	0.0419189
8.694	-0.184326	0.0431213
8.696	-0.163574	0.0445679
8.698	-0.117798	0.0454224
8.7	-0.0915527	0.0461609
8.702	-0.0744629	0.0465332
8.704	-0.020752	0.0466248
8.706	0.0335693	0.0468079
8.708	0.0378418	0.0469604
8.71	0.0158691	0.0469604
8.712	0.0683594	0.0472229
8.714	0.0286865	0.0474915
8.716	0.0128174	0.0472168
8.718	0.045166	0.0474182
8.72	0.0469971	0.047406
8.722	-0.0170898	0.0471985
8.724	-0.0549316	0.0465088
8.726	-0.0299072	0.046344
8.728	0.0372314	0.0461182
8.73	0.0158691	0.0452026
8.732	-0.0238037	0.0450867
8.734	0.0427246	0.0451904
8.736	-0.0146484	0.0452881
8.738	-0.0579834	0.0456543
8.74	-0.0750732	0.0460083
8.742	0.00488281	0.0458679
8.744	-0.0958252	0.0467468
8.746	-0.109253	0.0475098
8.748	-0.10437	0.0479187
8.75	-0.112915	0.0489868
8.752	-0.0640869	0.0493164
8.754	-0.0476074	0.0492981
8.756	-0.0463867	0.0494629
8.758	0.00244141	0.0493591
8.76	0.00610352	0.0492432
8.762	0.000610352	0.049231
8.764	-0.0012207	0.0491943
8.766	-0.0164795	0.0489197
8.768	-0.0415039	0.0490601
8.77	-0.00305176	0.0483765
8.772	-0.0531006	0.0482483
8.774	-0.0262451	0.0484619
8.776	-0.0689697	0.0485657
8.778	-0.0128174	0.0482727
8.78	0.0292969	0.0478638
8.782	-0.105591	0.0488525
8.784	-0.00549316	0.0481995
8.786	-0.010376	0.0481628
8.788	-0.0408936	0.0485046
8.79	0.0537109	0.048645
8.792	-0.0494385	0.0490906
8.794	-0.0109863	0.0490295
8.796	0.0408936	0.0493958
8.798	-0.000610352	0.0493896
8.8	0.00976563	0.048999
8.802	-0.0579834	0.0491394
8.804	-0.0695801	0.049231
8.806	-0.0115967	0.0492249
8.808	-0.0396729	0.0489807
8.81	-0.0640869	0.0489319
8.812	-0.0878906	0.0497864
8.814	0.0366211	0.0499512
8.816	0.0354004	0.0500183
8.818	-0.043335	0.0501831
8.82	-0.0146484	0.0498962
8.822	-0.0012207	0.0497681
8.824	0.0189209	0.0496765
8.826	0.0134277	0.049054
8.828	0.0354004	0.0484314
8.83	-0.00427246	0.0474792
8.832	0.00671387	0.0471619
8.834	0.0268555	0.0467712
8.836	0.0970459	0.0475342
8.838	0.0482178	0.0480103
8.84	0.0683594	0.0485291
8.842	-0.0616455	0.0486816
8.844	-0.00671387	0.0478027
8.846	-0.00671387	0.0469177
8.848	-0.0592041	0.0465393
8.85	-0.0640869	0.0466003
8.852	-0.045166	0.047052
8.854	-0.0622559	0.0471375
8.856	-0.0549316	0.0467773
8.858	-0.00549316	0.046521
8.86	-0.0158691	0.0457703
8.862	-0.10498	0.046405
8.864	0	0.0456726
8.866	0.00366211	0.0453613
8.868	-0.020752	0.0449768
8.87	-0.0756836	0.0450134
8.872	-0.00427246	0.0446533
8.874	0.00549316	0.0441284
8.876	-0.114136	0.0442932
8.878	-0.045166	0.0446594
8.88	0.00610352	0.0446899
8.882	-0.0341797	0.0446167
8.884	-0.0561523	0.044519
8.886	-0.0457764	0.0449341
8.888	0.0170898	0.0438477
8.89	-0.0292969	0.043042
8.892	0.0866699	0.0429871
8.894	0.0457764	0.0416016
8.896	0.0628662	0.0405945
8.898	0.00427246	0.0394592
8.9	-0.0177002	0.0387207
8.902	0.012207	0.0380981
8.904	-0.0335693	0.0382263
8.906	-0.0317383	0.038208
8.908	-0.0714111	0.0385437
8.91	-0.0628662	0.0390137
8.912	-0.0500488	0.0388306
8.914	-0.0366211	0.0389099
8.916	0.0280762	0.0390625
8.918	0.00427246	0.0386536
8.92	-0.00854492	0.038269
8.922	-0.0585938	0.0386841
8.924	-0.0109863	0.0382446
8.926	-0.0323486	0.038269
8.928	-0.0878906	0.0387756
8.93	-0.0476074	0.039093
8.932	-0.057373	0.0394287
8.934	-0.0183105	0.0391846
8.936	-0.00793457	0.0391174
8.938	-0.0189209	0.0387268
8.94	0.0109863	0.0380859
8.942	0.0701904	0.038739
8.944	0.0750732	0.0385315
8.946	0.0238037	0.037677
8.948	0.0292969	0.0369263
8.95	0.00671387	0.0358643
8.952	-0.0189209	0.0354126
8.954	0.0457764	0.0353943
8.956	-0.0244141	0.0351746
8.958	-0.0280762	0.0354309
8.96	-0.0360107	0.03573
8.962	-0.0292969	0.0360168
8.964	0.0366211	0.0363708
8.966	0.0335693	0.0365417
8.968	0.0378418	0.0365051
8.97	0.043335	0.036908
8.972	-0.065918	0.0370361
8.974	0.0415039	0.0371887
8.976	0.0793457	0.0372925
8.978	0.0482178	0.0376465
8.98	-0.0463867	0.0378174
8.982	-0.0250244	0.0370117
8.984	0.0463867	0.0374207
8.986	-0.0549316	0.0378662
8.988	-0.0170898	0.0376282
8.99	0.00183105	0.0371094
8.992	-0.0982666	0.0375977
8.994	-0.0750732	0.0382385
8.996	-0.0109863	0.0379395
8.998	-0.0140381	0.0380737
9	-0.103149	0.0390076
9.002	-0.0421143	0.0388489
9.004	0.000610352	0.0381592
9.006	0.010376	0.038147
9.008	0.0164795	0.037915
9.01	-0.0598145	0.0378723
9.012	0.0158691	0.0371521
9.014	0.0274658	0.0370605
9.016	0.0158691	0.0368652
9.018	-0.00427246	0.0364746
9.02	-0.00793457	0.0364075
9.022	-0.00793457	0.0364746
9.024	0.012207	0.0364075
9.026	0.00427246	0.0363159
9.028	0.00183105	0.0359802
9.03	-0.00915527	0.0360291
9.032	0.00671387	0.0360291
9.034	0.0189209	0.0359497
9.036	-0.00427246	0.035022
9.038	-0.0268555	0.0348083
9.04	0.0531006	0.0346558
9.042	-0.0305176	0.0343445
9.044	-0.032959	0.0346069
9.046	0.00366211	0.0345764
9.048	-0.00915527	0.0340759
9.05	-0.0506592	0.0339417
9.052	-0.0213623	0.0337036
9.054	-0.0213623	0.0332947
9.056	0.00793457	0.0328247
9.058	0.0341797	0.0331116
9.06	-0.0201416	0.0331543
9.062	0.0445557	0.03255
9.064	-0.000610352	0.0325562
9.066	0.0384521	0.0329041
9.068	0.0317383	0.0330139
9.07	-0.0140381	0.0323975
9.072	0.0140381	0.0324951
9.074	-0.0115967	0.0325562
9.076	0.0311279	0.0317261
9.078	-0.00732422	0.0313477
9.08	-0.0579834	0.0318665
9.082	-0.0585938	0.0321106
9.084	-0.0213623	0.0317627
9.086	-0.0384521	0.0316895
9.088	-0.0750732	0.0322693
9.09	-0.0671387	0.0326477
9.092	-0.0140381	0.0319214
9.094	-0.00366211	0.0315002
9.096	-0.0476074	0.0313477
9.098	-0.0170898	0.0314758
9.1	0.0360107	0.0316589
9.102	-0.00854492	0.0316223
9.104	-0.0012207	0.0312988
9.106	-0.0256348	0.0312378
9.108	-0.0177002	0.0307007
9.11	-0.0152588	0.0302246
9.112	-0.00976563	0.0298218
9.114	-0.012207	0.0295776
9.116	0.0494385	0.0297913
9.118	0.0219727	0.0299683
9.12	0.00305176	0.0299133
9.122	-0.0158691	0.0294861
9.124	0.0195313	0.0295715
9.126	0.0457764	0.0297058
9.128	0.0360107	0.029187
9.13	-0.0158691	0.0288696
9.132	0.012207	0.028418
9.134	0.00671387	0.028302
9.136	-0.012207	0.0283447
9.138	0.0335693	0.0284912
9.14	-0.00488281	0.0284302
9.142	-0.00183105	0.0277466
9.144	0.0115967	0.0271118
9.146	-0.0146484	0.0270203
9.148	0.00244141	0.0267517
9.15	-0.00549316	0.0267395
9.152	-0.0384521	0.0269348
9.154	0.00854492	0.0265625
9.156	0.0335693	0.0266541
9.158	0.0213623	0.0265869
9.16	-0.00793457	0.0263062
9.162	0.0250244	0.0262634
9.164	-0.0213623	0.0261108
9.166	0.0170898	0.025946
9.168	-0.00610352	0.0256287
9.17	-0.020752	0.0254028
9.172	-0.0140381	0.024884
9.174	-0.0396729	0.0248657
9.176	-0.0866699	0.024939
9.178	-0.0872803	0.0253296
9.18	-0.022583	0.0250916
9.182	0.0427246	0.0252686
9.184	-0.0012207	0.0248169
9.186	-0.0823975	0.0250916
9.188	0.0695801	0.0256165
9.19	0.0311279	0.0259094
9.192	-0.0262451	0.0251892
9.194	-0.0158691	0.0245972
9.196	-0.0268555	0.0247559
9.198	-0.0170898	0.0247864
9.2	-0.0268555	0.0240234
9.202	-0.0177002	0.0237793
9.204	0.00427246	0.0238159
9.206	0.0793457	0.0245056
9.208	0.0701904	0.0250427
9.21	0.0299072	0.0247437
9.212	0.0500488	0.0250854
9.214	0.0762939	0.0255737
9.216	-0.00366211	0.0254517
9.218	-0.0335693	0.0257446
9.22	-0.0372314	0.0260376
9.222	-0.0506592	0.0264648
9.224	-0.0457764	0.0268005
9.226	-0.00244141	0.0267822
9.228	-0.0128174	0.0268921
9.23	-0.0567627	0.0273682
9.232	-0.0115967	0.027417
9.234	0.00732422	0.027301
9.236	0.0738525	0.0279968
9.238	-0.000610352	0.0277344
9.24	-0.032959	0.027533
9.242	-0.00610352	0.0272888
9.244	0.0286865	0.0272461
9.246	0.0152588	0.0273621
9.248	0.0354004	0.0276245
9.25	-0.00183105	0.0271362
9.252	-0.0427246	0.0273499
9.254	-0.0219727	0.027356
9.256	0.00854492	0.0273621
9.258	0.0134277	0.0271545
9.26	-0.0421143	0.0273743
9.262	-0.0360107	0.0272888
9.264	-0.00976563	0.0273804
9.266	-0.0500488	0.0274963
9.268	-0.010376	0.0272827
9.27	-0.0567627	0.02771
9.272	-0.0354004	0.0279236
9.274	-0.012207	0.0279297
9.276	-0.0195313	0.0278137
9.278	-0.0250244	0.0279907
9.28	0.0311279	0.0277222
9.282	0.00183105	0.0271545
9.284	0.0897217	0.0278381
9.286	0.00671387	0.0275208
9.288	-0.0183105	0.0269531
9.29	0.0665283	0.026947
9.292	0.0598145	0.0274048
9.294	0.0524902	0.0278931
9.296	-0.0177002	0.027594
9.298	0.0671387	0.0280945
9.3	0.0610352	0.0283447
9.302	0.0506592	0.0287659
9.304	0.0616455	0.0293701
9.306	-0.00610352	0.0291748
9.308	-0.0445557	0.0294434
9.31	0.0158691	0.0294495
9.312	-0.0219727	0.0295715
9.314	-0.0140381	0.0295898
9.316	-0.032959	0.029425
9.318	0.0115967	0.0293213
9.32	-0.0323486	0.0296143
9.322	0.0500488	0.0299561
9.324	-0.0170898	0.0299316
9.326	-0.00305176	0.0295044
9.328	-0.0177002	0.0293213
9.33	-0.0384521	0.0295471
9.332	-0.0665283	0.0300903
9.334	-0.0622559	0.0306458
9.336	-0.022583	0.0307495
9.338	-0.0976563	0.0313904
9.34	-0.0939941	0.0322815
9.342	-0.0567627	0.0328308
9.344	-0.0616455	0.0333313
9.346	-0.0714111	0.0338989
9.348	-0.103149	0.034906
9.35	-0.103149	0.0358826
9.352	-0.0653076	0.0361511
9.354	-0.0396729	0.0364624
9.356	-0.0463867	0.0365906
9.358	-0.0286865	0.0366638
9.36	-0.0317383	0.0369019
9.362	0.0469971	0.0371216
9.364	0.0653076	0.037561
9.366	0.0537109	0.0379272
9.368	0.0384521	0.0382507
9.37	0.0750732	0.0387939
9.372	0.0518799	0.0391724
9.374	-0.00732422	0.0388489
9.376	0.010376	0.0380859
9.378	-0.0189209	0.0374023
9.38	0.0146484	0.037323
9.382	-0.0506592	0.0374023
9.384	-0.0836182	0.0382263
9.386	-0.045166	0.037854
9.388	-0.00427246	0.0372009
9.39	0.00732422	0.0369629
9.392	0.0158691	0.0368591
9.394	-0.0128174	0.0368286
9.396	0.0982666	0.0375427
9.398	0.0476074	0.0378479
9.4	0.0305176	0.0378845
9.402	0.0708008	0.0384155
9.404	0.0189209	0.038562
9.406	-0.0811768	0.0385803
9.408	-0.0463867	0.0383423
9.41	0.0170898	0.0382141
9.412	-0.057373	0.0382874
9.414	-0.135498	0.0388794
9.416	-0.0958252	0.039801
9.418	-0.0592041	0.0400574
9.42	-0.0585938	0.040271
9.422	-0.0756836	0.0405212
9.424	-0.0268555	0.040332
9.426	-0.0494385	0.040802
9.428	-0.032959	0.0410034
9.43	-0.0189209	0.040625
9.432	-0.0323486	0.0408325
9.434	0.0146484	0.0409058
9.436	0.0170898	0.0403381
9.438	0.00671387	0.0403992
9.44	0.0134277	0.0402039
9.442	0.0292969	0.0404358
9.444	0.0512695	0.0406616
9.446	0.0390625	0.0408997
9.448	0.0012207	0.0405579
9.45	0.0506592	0.0410461
9.452	0.0537109	0.041156
9.454	0.0262451	0.0411987
9.456	0.0201416	0.0413147
9.458	0.0323486	0.0415039
9.46	0.00732422	0.041156
9.462	-0.0402832	0.0411987
9.464	0.0146484	0.0412476
9.466	-0.0299072	0.0410461
9.468	-0.0140381	0.0410828
9.47	-0.00915527	0.0406067
9.472	-0.0695801	0.0409485
9.474	-0.0653076	0.0414795
9.476	-0.00183105	0.0413025
9.478	-0.0134277	0.0411865
9.48	-0.022583	0.0411011
9.482	0.00671387	0.0411499
9.484	0.0183105	0.0404358
9.486	0.067749	0.0410461
9.488	0.020752	0.0410706
9.49	0.0372314	0.0407776
9.492	0.0317383	0.0404968
9.494	0.032959	0.0403015
9.496	0.0793457	0.040918
9.498	0.0170898	0.0404175
9.5	-0.0311279	0.0401184
9.502	-0.0384521	0.0399963
9.504	-0.010376	0.0394836
9.506	0.00366211	0.0394592
9.508	-0.0708008	0.0397217
9.51	-0.0512695	0.0400757
9.512	-0.0860596	0.0407166
9.514	-0.00244141	0.0406006
9.516	0.00549316	0.0403259
9.518	-0.0866699	0.0410767
9.52	0.0292969	0.0410461
9.522	0.0140381	0.040686
9.524	0.0549316	0.0410645
9.526	0.010376	0.0411377
9.528	0.00488281	0.0410095
9.53	0.0201416	0.0408264
9.532	0.0482178	0.0406433
9.534	0.0238037	0.0402588
9.536	-0.0140381	0.0401733
9.538	-0.0402832	0.0395996
9.54	-0.00854492	0.0387451
9.542	0.00915527	0.038269
9.544	0.0238037	0.0378906
9.546	0.0537109	0.0377136
9.548	0.00854492	0.0367676
9.55	-0.0170898	0.035907
9.552	0.00793457	0.0353333
9.554	0.0634766	0.0355713
9.556	0.0598145	0.0357056
9.558	0.0183105	0.0356018
9.56	-0.0140381	0.0354248
9.562	-0.0500488	0.0354553
9.564	-0.045166	0.0352539
9.566	-0.045166	0.0351685
9.568	-0.00610352	0.034845
9.57	-0.0439453	0.0345337
9.572	-0.0946045	0.0349609
9.574	-0.0756836	0.0356445
9.576	-0.0341797	0.0358826
9.578	0.00793457	0.0357727
9.58	-0.00671387	0.0356934
9.582	-0.0140381	0.0353271
9.584	0.0292969	0.0347839
9.586	0.0195313	0.0345276
9.588	0.0317383	0.0348022
9.59	0.0158691	0.0348877
9.592	0.0256348	0.0349854
9.594	0.0396729	0.0352539
9.596	-0.00549316	0.0343262
9.598	-0.109863	0.0349487
9.6	-0.0250244	0.0348938
9.602	0.012207	0.0343079
9.604	-0.0610352	0.034729
9.606	-0.0244141	0.0341614
9.608	-0.0921631	0.0346191
9.61	0.0152588	0.0346008
9.612	0.0732422	0.0347595
9.614	0.0402832	0.0338074
9.616	0.0201416	0.0330505
9.618	0.0982666	0.0334412
9.62	0.078125	0.0336365
9.622	0.0488281	0.0333679
9.624	0.0598145	0.0336975
9.626	0.065918	0.0338623
9.628	-0.00427246	0.0335754
9.63	0.0543213	0.0339294
9.632	0	0.033606
9.634	-0.0775146	0.0342346
9.636	-0.090332	0.034967
9.638	-0.0646973	0.0355469
9.64	-0.113525	0.0365479
9.642	-0.0378418	0.0366333
9.644	-0.114746	0.0372681
9.646	-0.0524902	0.0374023
9.648	-0.0842285	0.0382324
9.65	-0.0726318	0.0384521
9.652	0.0262451	0.0381775
9.654	0.00671387	0.0379822
9.656	-0.0134277	0.037915
9.658	-0.0201416	0.037793
9.66	-0.0726318	0.038446
9.662	-0.0500488	0.0385437
9.664	0.0274658	0.0386719
9.666	0.0189209	0.038562
9.668	-0.0238037	0.0386597
9.67	0.00488281	0.0386169
9.672	0.102539	0.0389465
9.674	0.0549316	0.0388428
9.676	-0.0469971	0.0392944
9.678	0.022583	0.039386
9.68	0.00366211	0.0391968
9.682	-0.065918	0.0397888
9.684	-0.057373	0.0401794
9.686	-0.0280762	0.0397827
9.688	-0.0250244	0.0398254
9.69	-0.0335693	0.0397888
9.692	0.0396729	0.0398682
9.694	0.0769043	0.0403076
9.696	0.0579834	0.040094
9.698	0.0793457	0.0407166
9.7	0.0183105	0.0405884
9.702	0.0823975	0.0410278
9.704	0.0683594	0.0416077
9.706	-0.0292969	0.041864
9.708	-0.0274658	0.0414307
9.71	-0.0567627	0.0414856
9.712	0	0.040625
